"Id","SalePrice"
1461,120477.677945125
1462,170001.37244688
1463,180905.450216237
1464,200865.932511997
1465,196168.733294773
1466,170582.880870551
1467,177686.747512032
1468,163797.078513482
1469,191603.276742402
1470,119934.972165698
1471,175566.112433196
1472,98469.9126300723
1473,95910.265440418
1474,147339.797964184
1475,116215.871945936
1476,352388.853583422
1477,260191.283912937
1478,290494.687846119
1479,292851.992822231
1480,539197.698117682
1481,346033.647884578
1482,209595.476766857
1483,174156.664950633
1484,164536.210752692
1485,182314.91934379
1486,189992.039846703
1487,347908.801226943
1488,222106.933642492
1489,194314.323712822
1490,241419.768271124
1491,193862.93514069
1492,98016.8365908694
1493,180075.301514727
1494,290838.775973439
1495,282362.33977334
1496,230405.405095141
1497,183308.270064639
1498,193959.921589931
1499,168458.990098279
1500,158594.054051598
1501,178175.444616611
1502,150935.898988331
1503,299245.566224399
1504,243598.394910617
1505,229004.952086103
1506,190131.921236072
1507,260734.807104648
1508,195586.679399506
1509,155015.408138445
1510,146727.627807375
1511,170399.472384726
1512,173904.511431525
1513,140411.926644812
1514,162302.447049702
1515,188886.4383951
1516,147842.012102384
1517,169688.040578348
1518,130242.361994953
1519,212793.564463027
1520,128810.684717091
1521,130497.45453608
1522,172589.027024094
1523,116134.035020666
1524,116953.380219654
1525,120083.854732418
1526,111468.553648091
1527,110464.949684129
1528,129928.309564182
1529,158102.214347324
1530,205775.880883876
1531,115506.762018699
1532,97085.1498256019
1533,153385.352203588
1534,121653.253465559
1535,140663.901181915
1536,106501.367165446
1537,64977.0207709845
1538,148605.95297968
1539,188422.239418011
1540,82353.4863498946
1541,134221.331639956
1542,152556.14215297
1543,187799.065824419
1544,86125.4657935834
1545,116045.871507079
1546,139638.199100381
1547,138800.327001132
1548,138229.39436562
1549,125860.955790412
1550,130454.28061871
1551,105688.138065452
1552,147099.834272108
1553,137960.806574668
1554,119363.511912257
1555,158636.421105664
1556,85604.5099831887
1557,116458.58137093
1558,104241.043659619
1559,57741.759254092
1560,135137.533688532
1561,129793.501439707
1562,134039.337985736
1563,122001.158563437
1564,160324.047520838
1565,150150.538031314
1566,232778.577868322
1567,78553.954188151
1568,241061.730947128
1569,127480.453726354
1570,132892.05306279
1571,112514.282030856
1572,141073.556016997
1573,245995.349254962
1574,126555.317347437
1575,231263.950494643
1576,229642.214775193
1577,179000.188564929
1578,134960.930826282
1579,150235.20798265
1580,192172.436997532
1581,158400.729954645
1582,126952.953638757
1583,315341.663949053
1584,222830.855857722
1585,137440.018250566
1586,86315.303576086
1587,108399.2134012
1588,148170.818281157
1589,97968.6176637061
1590,133924.541588424
1591,94031.7621856078
1592,111842.764062945
1593,131862.872634994
1594,135249.721493304
1595,109855.196897993
1596,224560.841241781
1597,201153.290801297
1598,221080.445002564
1599,164101.114180449
1600,153230.459373984
1601,72613.7530653784
1602,115004.371324746
1603,65316.4451909889
1604,272738.670844147
1605,233496.959963507
1606,165451.33007681
1607,179782.392975276
1608,210375.992031164
1609,181498.980283539
1610,149832.911123809
1611,131657.137774706
1612,170885.453417281
1613,166494.294981685
1614,114179.086478533
1615,88437.1624002887
1616,79086.1635608919
1617,92828.7297395773
1618,142625.289232373
1619,144819.631458114
1620,174580.184532348
1621,132236.413712062
1622,147583.908063365
1623,261988.579390586
1624,211250.864622289
1625,117747.706700124
1626,168082.324734118
1627,193613.536679845
1628,274831.906834656
1629,173747.356230971
1630,387448.493508533
1631,245369.924759745
1632,251643.205757088
1633,169189.810160448
1634,186266.087767347
1635,175166.188549153
1636,154485.749526636
1637,207925.5291235
1638,183489.895847088
1639,179212.21613244
1640,246238.341643798
1641,174556.41575941
1642,244710.679119829
1643,226904.644574148
1644,244136.790168803
1645,225103.512055304
1646,156397.643129974
1647,150045.643440481
1648,128412.736881072
1649,141987.054800625
1650,115410.65840891
1651,120059.444274495
1652,98718.846321366
1653,100691.183637454
1654,149866.700330618
1655,133968.779486439
1656,142122.64548033
1657,152739.88479188
1658,150914.672137488
1659,127754.242335266
1660,151059.703192955
1661,452224.340997592
1662,406507.947099598
1663,370118.003990825
1664,661728.490748033
1665,292305.9197149
1666,317967.790339463
1667,387057.75524887
1668,323267.510603474
1669,297534.493494319
1670,335516.249468058
1671,283583.413517365
1672,452763.901885269
1673,298618.810001493
1674,251927.178408205
1675,201883.427120717
1676,197580.709482634
1677,218776.018704285
1678,513002.934172822
1679,399474.660160906
1680,313621.069285898
1681,230478.881082864
1682,323460.132355821
1683,195132.251436014
1684,177354.713492007
1685,173782.386094821
1686,170016.390319464
1687,165465.266729561
1688,186983.573483965
1689,189419.161793047
1690,195854.244516452
1691,185397.109924682
1692,243245.255602483
1693,163090.990165713
1694,183776.511078741
1695,165697.506763787
1696,285846.357420905
1697,169200.136415559
1698,347336.138461799
1699,326336.436392549
1700,258833.272314252
1701,263344.667140097
1702,241472.665726378
1703,242669.457898319
1704,280124.490207964
1705,231140.553269546
1706,184387.816807199
1707,208991.666542694
1708,202274.786841644
1709,258268.483191835
1710,220121.401785154
1711,270159.098918014
1712,264200.4317539
1713,268860.523224482
1714,227829.040072392
1715,208645.594803409
1716,184114.078726216
1717,177681.309421968
1718,139763.0044445
1719,203639.143627782
1720,238646.711107404
1721,151099.606434042
1722,119348.863988539
1723,148100.983078848
1724,205624.865142783
1725,242770.305856499
1726,186192.418181749
1727,150947.097525579
1728,164143.872832759
1729,168261.06426082
1730,148092.290394249
1731,115419.478148452
1732,132084.641710722
1733,112697.536012216
1734,124451.228716031
1735,118061.981041792
1736,107757.381407282
1737,330475.510392248
1738,252009.604324644
1739,241175.401180358
1740,222719.413963799
1741,195600.57461604
1742,173134.402604714
1743,179850.339815045
1744,337323.762447252
1745,211526.911418669
1746,184639.799447519
1747,217335.658187809
1748,232159.504024395
1749,138943.392316098
1750,122363.252712119
1751,253696.147084541
1752,116285.617114623
1753,148734.378186956
1754,197931.703642751
1755,159696.431888583
1756,130947.217024465
1757,123411.058179388
1758,145769.955742477
1759,157451.525471415
1760,162304.336821024
1761,143070.197961222
1762,181957.568250655
1763,179501.843491063
1764,118554.961900418
1765,134689.744051947
1766,199217.809645396
1767,228443.731350226
1768,140117.158636536
1769,168347.882301346
1770,152296.18914515
1771,113180.501478115
1772,130366.78055831
1773,123105.131884937
1774,153259.869145532
1775,145885.783847115
1776,129896.662686979
1777,110513.819617742
1778,141424.335380039
1779,134415.237864118
1780,161471.324313543
1781,122598.46116247
1782,94324.3695906502
1783,142792.613773511
1784,105365.218585824
1785,119056.086075153
1786,158722.682388402
1787,156310.45714957
1788,66766.0673881176
1789,101122.882096434
1790,87551.9790930418
1791,198821.559274924
1792,152533.525910561
1793,132102.747675006
1794,156583.478346259
1795,135898.770509496
1796,132613.327788857
1797,117714.8430482
1798,118892.161992722
1799,111161.648166744
1800,127901.498254509
1801,124697.358446198
1802,133134.914431615
1803,149689.110329155
1804,139384.016212664
1805,136626.046765021
1806,129991.405729549
1807,125243.907092437
1808,115773.633342273
1809,116562.741747365
1810,134658.939475239
1811,81144.6405028877
1812,94626.6671091178
1813,123609.818899131
1814,100715.593223674
1815,67199.053286158
1816,96934.5528060012
1817,103161.072412999
1818,128996.981932233
1819,123301.171835159
1820,49166.7275466344
1821,109959.164208319
1822,149644.61522027
1823,41483.1821732631
1824,120447.640736068
1825,137658.992237209
1826,108940.790111778
1827,103250.330235385
1828,130392.780727337
1829,122744.8683766
1830,144765.40337593
1831,134226.69527329
1832,61241.2222067518
1833,136532.662760386
1834,122141.222341824
1835,123047.934760059
1836,130484.140458686
1837,94455.9394197604
1838,126941.356502462
1839,112066.234548254
1840,140471.066331899
1841,133263.125010266
1842,90493.684515524
1843,134128.692321185
1844,141097.040132962
1845,145017.987419119
1846,158193.050436807
1847,170897.767775285
1848,58153.6556018993
1849,99501.504222751
1850,117366.432804655
1851,147417.346851146
1852,132367.441552237
1853,125163.960807092
1854,161807.75757092
1855,154369.087811726
1856,228579.114302712
1857,117272.910971971
1858,136462.51259991
1859,114198.250778433
1860,155777.241329353
1861,115213.015889255
1862,325562.918270419
1863,304846.658055397
1864,304878.252069886
1865,321986.707855496
1866,298898.423265632
1867,219378.562756885
1868,281562.397333391
1869,204830.834335905
1870,218788.496769048
1871,239871.167018621
1872,172245.527791207
1873,249986.240936852
1874,152349.496401583
1875,193146.820380046
1876,202334.311308594
1877,209242.050918638
1878,197556.247354366
1879,130999.064575434
1880,127768.810395688
1881,255030.7739316
1882,238193.57632137
1883,186646.315516544
1884,203082.408595403
1885,209576.520728925
1886,272454.195232142
1887,215188.528679819
1888,272222.935111447
1889,168528.680164523
1890,108460.329670973
1891,115021.096579135
1892,99023.323287559
1893,130418.803363281
1894,125005.771375806
1895,133186.697213023
1896,126629.520459587
1897,127320.1667306
1898,111867.358670632
1899,161947.399618733
1900,152586.743678122
1901,182325.048600663
1902,163026.500835991
1903,232744.768987651
1904,141128.315765711
1905,195604.739657006
1906,100377.300194512
1907,210120.309635197
1908,109473.536379563
1909,136558.138144639
1910,121181.996497947
1911,224860.956474009
1912,343752.42314604
1913,137757.185704379
1914,51399.4490194452
1915,307310.479001093
1916,78111.6681268088
1917,230250.578006661
1918,140866.330031778
1919,169110.796721368
1920,152562.510250958
1921,368733.713693847
1922,299283.060689791
1923,235944.381956591
1924,253455.561518032
1925,197833.690099824
1926,359454.15598909
1927,131705.35649919
1928,155815.357718082
1929,124651.290900115
1930,133126.91192349
1931,138109.36783605
1932,134174.012681521
1933,188337.767657978
1934,181777.588587383
1935,170196.465369644
1936,193642.858511503
1937,182555.915380866
1938,164266.293303319
1939,271942.114544334
1940,191611.452268394
1941,168907.706049464
1942,166386.823973489
1943,219484.569918641
1944,360110.522827994
1945,380558.652466957
1946,134435.599463052
1947,129468.348462075
1948,170596.096794161
1949,238061.920726102
1950,179808.791652509
1951,247168.926364266
1952,209925.916660492
1953,166844.817835134
1954,179871.594763972
1955,135509.509934602
1956,327949.913163884
1957,143588.931345279
1958,269160.293913601
1959,143685.962866695
1960,111330.76160976
1961,129023.517735477
1962,96151.4423731163
1963,104828.783168552
1964,102775.910985815
1965,150880.378042145
1966,133304.683103051
1967,305231.998848775
1968,437343.205375776
1969,364115.917426129
1970,424220.191639303
1971,516622.078745714
1972,387727.842168882
1973,278915.027371352
1974,331753.111017148
1975,530246.640229092
1976,283586.092116406
1977,374676.828802575
1978,364173.982809338
1979,311573.582201469
1980,207396.021745719
1981,328647.536599307
1982,226957.540749728
1983,210328.275701136
1984,173499.437520076
1985,225976.10016653
1986,207928.128225693
1987,190188.501132224
1988,173929.034948674
1989,187734.973056515
1990,206341.874077405
1991,236110.775439999
1992,213387.984795877
1993,173301.587888577
1994,224769.715567446
1995,180740.675284629
1996,259114.937306587
1997,280447.880155326
1998,308194.326590317
1999,276397.761192957
2000,317405.630351348
2001,268444.662514156
2002,233243.06457109
2003,247787.943459226
2004,291821.452816602
2005,211390.961018665
2006,219463.635352334
2007,245539.940085914
2008,229222.418980536
2009,201401.61513898
2010,191140.478757353
2011,133134.150346303
2012,172204.226081112
2013,177574.03528452
2014,182323.549572635
2015,209085.541180841
2016,192900.140398807
2017,191691.228301317
2018,118250.009762631
2019,137143.138252414
2020,97290.7715815481
2021,104391.730135588
2022,194019.765702807
2023,141363.843922633
2024,280542.635839324
2025,371017.463919919
2026,177287.517574955
2027,166675.368001719
2028,155023.800476205
2029,170910.32842025
2030,251936.643321247
2031,224057.331890233
2032,233966.763600071
2033,239505.646672369
2034,175263.388920789
2035,227224.019181161
2036,200250.912756387
2037,231820.75164535
2038,320481.193195035
2039,224667.75215754
2040,315936.236633926
2041,269252.970141296
2042,210477.165394085
2043,183307.536688022
2044,162965.00301778
2045,203609.222251622
2046,165838.535995349
2047,138922.265768417
2048,137073.071727433
2049,145000.404104621
2050,166918.555428353
2051,99917.7417885708
2052,123439.202274752
2053,147936.047295825
2054,104015.603049298
2055,157368.112464491
2056,141829.059833095
2057,109694.071607693
2058,208607.378074165
2059,132314.662712877
2060,175665.486317329
2061,166419.101698494
2062,130271.563088286
2063,120712.354996547
2064,138502.847909047
2065,101910.862387799
2066,158271.666547064
2067,94287.187993949
2068,148613.248100963
2069,82319.9531560434
2070,115357.196410505
2071,102839.403536915
2072,135370.260605606
2073,126110.27660415
2074,173513.57096172
2075,149905.559645467
2076,114759.426473338
2077,167474.139566297
2078,123788.171005812
2079,125554.188576886
2080,121077.189007199
2081,127764.071553143
2082,121487.814255625
2083,146968.136248871
2084,114783.720167076
2085,120033.286183878
2086,104275.708950204
2087,116401.328878748
2088,90490.2442436472
2089,86788.5601792285
2090,130609.557645888
2091,116420.829301638
2092,113179.429334476
2093,111001.670383829
2094,106228.613474055
2095,162628.194523379
2096,87527.0410955654
2097,96403.2124864311
2098,148131.582475224
2099,63312.8973124003
2100,57606.25898724
2101,107757.774437574
2102,116573.796445395
2103,106360.10163873
2104,119631.653581082
2105,123101.571562548
2106,73467.7427327763
2107,191351.371971693
2108,113221.540387911
2109,109570.833957456
2110,113403.240431319
2111,130001.229486079
2112,133220.080830105
2113,121057.879181878
2114,121300.996328119
2115,161192.971137485
2116,120251.073704355
2117,144791.330015372
2118,122807.943300276
2119,118638.434252797
2120,106275.992618305
2121,185649.153389187
2122,121096.14761545
2123,89329.5346426055
2124,152693.79542056
2125,117443.223001573
2126,152004.329760267
2127,158741.333398719
2128,125408.776269592
2129,84539.407235667
2130,133436.50802278
2131,147448.963883939
2132,114092.234319852
2133,123154.469728633
2134,116732.023326976
2135,100810.550643236
2136,80192.5010779579
2137,102075.321644963
2138,131879.24969604
2139,148917.439423774
2140,144067.588648763
2141,153670.085909949
2142,128524.496950914
2143,150827.072880595
2144,129944.878029609
2145,142493.020852248
2146,169658.151171171
2147,140846.967067632
2148,125881.002125448
2149,140305.321915923
2150,226990.496623287
2151,123862.427763109
2152,166475.358961334
2153,181334.718198595
2154,96311.1762516336
2155,132669.202271479
2156,267643.762347614
2157,232359.604264878
2158,241841.793842456
2159,212985.141426653
2160,180965.095589375
2161,231539.702004013
2162,428566.006020462
2163,331528.447661032
2164,254840.11357155
2165,206513.509320622
2166,157090.042269448
2167,221577.302320453
2168,202236.24268879
2169,191226.77792166
2170,207962.140848146
2171,154952.082057255
2172,130225.143353177
2173,182344.875366877
2174,225188.927608936
2175,283787.941975168
2176,307273.469439415
2177,244989.272527185
2178,206341.801661175
2179,135195.027664588
2180,210079.377755644
2181,187099.456626261
2182,222217.336636285
2183,187329.673746392
2184,116722.081185959
2185,117065.710407898
2186,146683.772674434
2187,152005.452183025
2188,152076.614826366
2189,297338.234220674
2190,87295.6182160265
2191,72759.2551755492
2192,85361.4441053854
2193,105528.188556796
2194,106704.270426969
2195,123361.363682076
2196,103906.125006689
2197,121489.171352885
2198,159961.603501788
2199,188231.713773586
2200,147657.553602836
2201,145234.07811143
2202,200048.758739592
2203,140538.429432546
2204,188494.2335231
2205,123897.405733969
2206,147281.776796655
2207,227980.525794524
2208,277688.139501101
2209,260986.891697677
2210,119321.086216229
2211,117806.763928476
2212,122454.072616955
2213,110237.0720445
2214,123248.525252386
2215,104416.532174212
2216,151826.111352594
2217,50451.1168365574
2218,59890.1595983381
2219,53663.4916394044
2220,58469.7334973056
2221,309151.941803908
2222,283714.560618747
2223,277394.101960204
2224,207111.991461393
2225,122531.459937759
2226,183172.843833748
2227,194144.454340419
2228,259192.173200445
2229,255227.290382391
2230,151306.0923381
2231,212370.169191292
2232,180255.210404811
2233,181279.953831737
2234,234278.131173046
2235,214951.545052408
2236,257614.418352103
2237,313721.589898785
2238,200661.921357803
2239,100008.171214444
2240,147249.446288551
2241,156578.732837369
2242,114981.71220131
2243,119201.552739606
2244,98086.1629914738
2245,94063.6057499957
2246,136661.344658137
2247,108484.629217709
2248,123625.23704632
2249,124173.618648726
2250,129133.091720712
2251,111233.673715938
2252,181810.843000228
2253,155514.111859522
