"Id","SalePrice"
1461,118637.804955241
1462,157010.590906026
1463,180220.359121485
1464,200239.531580943
1465,194221.50031567
1466,170348.307099217
1467,172819.738622294
1468,168229.227648464
1469,183263.885756939
1470,123157.639906798
1471,179157.847416166
1472,101680.399724897
1473,100186.631303771
1474,144922.847851384
1475,115738.450830485
1476,336983.595343789
1477,243531.396338429
1478,283508.488027429
1479,289745.722192837
1480,486682.922694705
1481,322064.526351847
1482,218213.036294769
1483,172785.09668869
1484,172533.30630333
1485,191913.031047652
1486,196722.169198215
1487,328006.260455219
1488,228902.361464536
1489,190721.409884948
1490,231806.41643132
1491,194983.527861786
1492,91910.9623677328
1493,196090.48765135
1494,293647.283607153
1495,276423.917057342
1496,229882.804109988
1497,170329.010672791
1498,173679.990901324
1499,164552.226595807
1500,163380.183674486
1501,177115.376052237
1502,158214.482348621
1503,272809.376051754
1504,242331.44653195
1505,227464.344664339
1506,187687.633608758
1507,239186.64835756
1508,191930.952770343
1509,151769.276278363
1510,148630.498955479
1511,153903.306798495
1512,169340.321955874
1513,135538.622103513
1514,153464.988314582
1515,180151.398737608
1516,154101.019602506
1517,169519.556033009
1518,134464.713842551
1519,210103.391220246
1520,132616.311013647
1521,130816.697894879
1522,169779.915201391
1523,112435.843454194
1524,108848.353617132
1525,118368.932436228
1526,114992.792857039
1527,107201.238119807
1528,128033.296051953
1529,148996.768517596
1530,194171.442691415
1531,130220.241175569
1532,94946.783914983
1533,141428.432849446
1534,116025.155260579
1535,145041.122695588
1536,112209.539722674
1537,75665.2231707791
1538,154447.699500566
1539,172323.676968323
1540,86995.7329847395
1541,132217.4747643
1542,128195.102148581
1543,175143.848969981
1544,87858.2094776426
1545,116156.347681921
1546,138963.770903515
1547,134897.454282737
1548,126272.286562051
1549,122975.510776967
1550,137312.517681479
1551,105529.703645766
1552,137732.360153677
1553,138280.479929309
1554,124234.230807024
1555,164693.858308424
1556,99575.6833774417
1557,99528.4422712096
1558,105792.759087964
1559,91383.6926201306
1560,140506.135292226
1561,118769.971052047
1562,135406.019827408
1563,121834.050964205
1564,161080.098978769
1565,152269.203840805
1566,225918.386638955
1567,80337.7471629079
1568,245037.341686297
1569,132695.322671029
1570,143239.929468015
1571,121157.921368165
1572,134805.2638204
1573,243975.42442698
1574,126275.824282426
1575,222249.371214318
1576,259514.703313404
1577,184497.882334439
1578,138330.170614845
1579,145246.100865308
1580,191553.585123028
1581,162642.682326433
1582,124831.549600596
1583,293621.952681899
1584,219372.208540699
1585,145376.647422826
1586,75150.4984381489
1587,108775.27339945
1588,148960.857949736
1589,97609.4785902314
1590,130271.377186386
1591,96292.2479427608
1592,112160.159044335
1593,121091.622896387
1594,115524.216026053
1595,109811.816512193
1596,216105.749683635
1597,193116.129629361
1598,206141.701963373
1599,169469.310918934
1600,164611.033789328
1601,71636.4257435036
1602,111503.247908081
1603,82412.3989365134
1604,269425.519553279
1605,231316.758735549
1606,160218.151644414
1607,179141.784557338
1608,221469.332857609
1609,180977.477256874
1610,157372.309160484
1611,140728.956866296
1612,171087.466683992
1613,169897.846161721
1614,122856.371539577
1615,90188.8176573809
1616,80758.6701433781
1617,94907.0693368608
1618,129895.140838109
1619,145046.26638449
1620,171435.93984831
1621,132943.364200195
1622,145127.967737372
1623,253850.693516966
1624,220066.290976156
1625,116691.491068229
1626,175740.648770069
1627,189451.304441422
1628,271163.976807877
1629,172213.764763869
1630,328533.534257429
1631,217242.167913402
1632,233160.813943865
1633,178698.302868519
1634,191087.552840328
1635,180444.411877937
1636,158256.31201135
1637,189110.84603979
1638,190285.574305975
1639,181830.044633012
1640,233549.810226287
1641,175902.17528148
1642,245741.327199155
1643,220373.81302273
1644,235935.493017138
1645,209024.090898803
1646,162236.731207048
1647,152859.589595662
1648,130146.418173689
1649,142761.295693792
1650,120199.400407605
1651,123539.775713057
1652,101605.047704796
1653,103629.311329589
1654,143375.123418625
1655,136451.818245755
1656,140999.664399709
